time,pos1,pos2,vel1,vel2,tau1,tau2
5.500000000000004191e-02,6.061025899681554696e-02,-1.182704693416855302e-01,1.697359664052947581e+00,-3.317762487573065577e+00,0.000000000000000000e+00,-2.665018311989382216e-01
5.600000000000004280e-02,6.231165641206748429e-02,-1.215963329612260585e-01,1.705389551600603681e+00,-3.333877917943095515e+00,0.000000000000000000e+00,-2.629380767326385260e-01
5.700000000000004369e-02,6.402082912267503811e-02,-1.249378220667815703e-01,1.712910158361314217e+00,-3.349013281579539036e+00,0.000000000000000000e+00,-2.595490184713309390e-01
5.800000000000004458e-02,6.573727345391679189e-02,-1.282939675461122753e-01,1.719932718255975601e+00,-3.363190529483846003e+00,0.000000000000000000e+00,-2.563295119810060640e-01
5.900000000000004546e-02,6.746049685240100569e-02,-1.316638220171726659e-01,1.726468239547241490e+00,-3.376431170125616443e+00,0.000000000000000000e+00,-2.532745330122903038e-01
6.000000000000004635e-02,6.919001766293672584e-02,-1.350464593905369715e-01,1.732527509885527284e+00,-3.388756279331658128e+00,0.000000000000000000e+00,-2.503791746762515369e-01
6.100000000000004724e-02,7.092536491033366031e-02,-1.384409744414832888e-01,1.738121101121736345e+00,-3.400186509717145533e+00,0.000000000000000000e+00,-2.476386447501266741e-01
6.200000000000004813e-02,7.266607808590556938e-02,-1.418464823912947148e-01,1.743259373903136344e+00,-3.410742099691061124e+00,0.000000000000000000e+00,-2.450482631040446502e-01
6.300000000000004208e-02,7.441170693846836659e-02,-1.452621184973671153e-01,1.747952482067946622e+00,-3.420442882066406121e+00,0.000000000000000000e+00,-2.426034592402507295e-01
6.400000000000004297e-02,7.616181126963875170e-02,-1.486870376517425985e-01,1.752210376853360563e+00,-3.429308292304026562e+00,0.000000000000000000e+00,-2.402997699368426554e-01
6.500000000000004385e-02,7.791596073325406102e-02,-1.521204139877159467e-01,1.756042810930896092e+00,-3.437357376417284449e+00,0.000000000000000000e+00,-2.381328369884691543e-01
6.600000000000004474e-02,7.967373463874695416e-02,-1.555614404941879636e-01,1.759459342282171601e+00,-3.444608798563238317e+00,0.000000000000000000e+00,-2.360984050369123455e-01
6.700000000000004563e-02,8.143472175832171256e-02,-1.590093286374639758e-01,1.762469337927420110e+00,-3.451080848344475260e+00,0.000000000000000000e+00,-2.341923194848308798e-01
6.800000000000004652e-02,8.319852013779067967e-02,-1.624633079902199073e-01,1.765081977518297096e+00,-3.456791447844243415e+00,0.000000000000000000e+00,-2.324105244864642372e-01
6.900000000000004741e-02,8.496473691094043323e-02,-1.659226258673794918e-01,1.767306256805805997e+00,-3.461758158416114117e+00,0.000000000000000000e+00,-2.307490610093945183e-01
7.000000000000004829e-02,8.673298811730807689e-02,-1.693865469686675618e-01,1.769150990993453965e+00,-3.465998187248003237e+00,0.000000000000000000e+00,-2.292040649619127846e-01
