time,pos1,pos2,vel1,vel2,tau1,tau2
1.550000000000000266e-01,2.207719866414749321e-01,-4.357719553350908881e-01,1.144439485366204323e+00,-2.348917264253993498e+00,0.000000000000000000e+00,-2.795849810000921032e-01
1.600000000000000311e-01,2.263495646101700842e-01,-4.472554726801299396e-01,1.086193135575864277e+00,-2.243746167196741137e+00,0.000000000000000000e+00,-2.874342368935239866e-01
1.650000000000000633e-01,2.316354317035356769e-01,-4.582126745384365041e-01,1.027784558039063212e+00,-2.138445646421308854e+00,0.000000000000000000e+00,-2.949588960663858117e-01
1.700000000000000677e-01,2.366289421590379582e-01,-4.686431941591819306e-01,9.692782817155793929e-01,-2.033124594575054012e+00,0.000000000000000000e+00,-3.021403590964688579e-01
1.750000000000000722e-01,2.413297427101679937e-01,-4.785471492025503149e-01,9.107269045578236799e-01,-1.927868140694124488e+00,0.000000000000000000e+00,-3.089775126098808222e-01
1.800000000000000766e-01,2.457377264928859162e-01,-4.879250494272804883e-01,8.521765028375980489e-01,-1.822748222803308726e+00,0.000000000000000000e+00,-3.154779284980616660e-01
1.850000000000000810e-01,2.498530075770808712e-01,-4.967777447396707902e-01,7.936694781695251555e-01,-1.717829172453820608e+00,0.000000000000000000e+00,-3.216533805734145823e-01
1.900000000000000855e-01,2.536759064888559068e-01,-5.051063948533348613e-01,7.352461097497048348e-01,-1.613170780276624416e+00,0.000000000000000000e+00,-3.275174638191664656e-01
1.950000000000000899e-01,2.572069417863073748e-01,-5.129124509577944746e-01,6.769454248780227834e-01,-1.508830036635029126e+00,0.000000000000000000e+00,-3.330842716015223193e-01
2.000000000000000666e-01,2.604468250477656177e-01,-5.201976442660590783e-01,6.188056940551319718e-01,-1.404862143788818463e+00,0.000000000000000000e+00,-3.383676330761024031e-01
2.050000000000000711e-01,2.633964577976273813e-01,-5.269639785816627731e-01,5.608647112171463167e-01,-1.301321112051530005e+00,0.000000000000000000e+00,-3.433806642352740246e-01
2.100000000000000755e-01,2.660569295171557047e-01,-5.332137252361545121e-01,5.031599476238589608e-01,-1.198260112033021851e+00,0.000000000000000000e+00,-3.481355023099146351e-01
2.150000000000000799e-01,2.684295162352065001e-01,-5.389494194233683810e-01,4.457286300097136889e-01,-1.095731681186928652e+00,0.000000000000000000e+00,-3.526431491790401607e-01
2.200000000000000844e-01,2.705156793932815273e-01,-5.441738573434089510e-01,3.886077722085308217e-01,-9.937878411784009103e-01,0.000000000000000000e+00,-3.569133780078592166e-01
2.250000000000000888e-01,2.723170647930026611e-01,-5.488900937887994935e-01,3.318341765437092250e-01,-8.924801574083278677e-01,0.000000000000000000e+00,-3.609546724994908140e-01
2.300000000000000933e-01,2.738355014945700883e-01,-5.531014399210041343e-01,2.754444128877245324e-01,-7.918597556842525975e-01,0.000000000000000000e+00,-3.647741756505084587e-01
